Commodity,Year,Attribute,Value,Notes
Red meat and chicken (retail weight): Per capita availability,1948,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1949,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1950,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1951,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1952,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1953,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1954,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1955,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1956,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1957,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1958,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1959,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1960,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1961,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1962,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1963,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1964,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1965,Chicken-Other chicken-Pounds,,
Red meat and chicken (retail weight): Per capita availability,1966,Chicken-Other chicken-Pounds,3.697365821,
Red meat and chicken (retail weight): Per capita availability,1967,Chicken-Other chicken-Pounds,4.035493703,
Red meat and chicken (retail weight): Per capita availability,1968,Chicken-Other chicken-Pounds,3.982808925,
Red meat and chicken (retail weight): Per capita availability,1969,Chicken-Other chicken-Pounds,3.596030984,
Red meat and chicken (retail weight): Per capita availability,1970,Chicken-Other chicken-Pounds,3.656783622,
Red meat and chicken (retail weight): Per capita availability,1971,Chicken-Other chicken-Pounds,3.824418139,
Red meat and chicken (retail weight): Per capita availability,1972,Chicken-Other chicken-Pounds,3.537543939,
Red meat and chicken (retail weight): Per capita availability,1973,Chicken-Other chicken-Pounds,3.198434234,
Red meat and chicken (retail weight): Per capita availability,1974,Chicken-Other chicken-Pounds,3.192902822,
Red meat and chicken (retail weight): Per capita availability,1975,Chicken-Other chicken-Pounds,2.658466382,
Red meat and chicken (retail weight): Per capita availability,1976,Chicken-Other chicken-Pounds,2.640232073,
Red meat and chicken (retail weight): Per capita availability,1977,Chicken-Other chicken-Pounds,2.571352213,
Red meat and chicken (retail weight): Per capita availability,1978,Chicken-Other chicken-Pounds,2.272219781,
Red meat and chicken (retail weight): Per capita availability,1979,Chicken-Other chicken-Pounds,2.277347315,
Red meat and chicken (retail weight): Per capita availability,1980,Chicken-Other chicken-Pounds,2.198939076,
Red meat and chicken (retail weight): Per capita availability,1981,Chicken-Other chicken-Pounds,2.603741597,
Red meat and chicken (retail weight): Per capita availability,1982,Chicken-Other chicken-Pounds,2.606000482,
Red meat and chicken (retail weight): Per capita availability,1983,Chicken-Other chicken-Pounds,2.344279087,
Red meat and chicken (retail weight): Per capita availability,1984,Chicken-Other chicken-Pounds,2.26951783,
Red meat and chicken (retail weight): Per capita availability,1985,Chicken-Other chicken-Pounds,2.105910109,
Red meat and chicken (retail weight): Per capita availability,1986,Chicken-Other chicken-Pounds,2.25069499,
Red meat and chicken (retail weight): Per capita availability,1987,Chicken-Other chicken-Pounds,2.267141398,
Red meat and chicken (retail weight): Per capita availability,1988,Chicken-Other chicken-Pounds,2.141160111,
Red meat and chicken (retail weight): Per capita availability,1989,Chicken-Other chicken-Pounds,2.003909534,
Red meat and chicken (retail weight): Per capita availability,1990,Chicken-Other chicken-Pounds,2.031855021,
Red meat and chicken (retail weight): Per capita availability,1991,Chicken-Other chicken-Pounds,1.925248429,
Red meat and chicken (retail weight): Per capita availability,1992,Chicken-Other chicken-Pounds,1.974351289,
Red meat and chicken (retail weight): Per capita availability,1993,Chicken-Other chicken-Pounds,1.739027368,
Red meat and chicken (retail weight): Per capita availability,1994,Chicken-Other chicken-Pounds,1.529395695,
Red meat and chicken (retail weight): Per capita availability,1995,Chicken-Other chicken-Pounds,1.515078459,
Red meat and chicken (retail weight): Per capita availability,1996,Chicken-Other chicken-Pounds,0.807283372,
Red meat and chicken (retail weight): Per capita availability,1997,Chicken-Other chicken-Pounds,0.364948505,
Red meat and chicken (retail weight): Per capita availability,1998,Chicken-Other chicken-Pounds,0.323467107,
Red meat and chicken (retail weight): Per capita availability,1999,Chicken-Other chicken-Pounds,0.533337329,
Red meat and chicken (retail weight): Per capita availability,2000,Chicken-Other chicken-Pounds,0.943385902,
Red meat and chicken (retail weight): Per capita availability,2001,Chicken-Other chicken-Pounds,0.932971937,
Red meat and chicken (retail weight): Per capita availability,2002,Chicken-Other chicken-Pounds,1.07674707,
Red meat and chicken (retail weight): Per capita availability,2003,Chicken-Other chicken-Pounds,1.126695669,
Red meat and chicken (retail weight): Per capita availability,2004,Chicken-Other chicken-Pounds,0.822195513,
Red meat and chicken (retail weight): Per capita availability,2005,Chicken-Other chicken-Pounds,1.170037775,
Red meat and chicken (retail weight): Per capita availability,2006,Chicken-Other chicken-Pounds,1.015429304,
Red meat and chicken (retail weight): Per capita availability,2007,Chicken-Other chicken-Pounds,0.903834458,
Red meat and chicken (retail weight): Per capita availability,2008,Chicken-Other chicken-Pounds,1.098182317,
Red meat and chicken (retail weight): Per capita availability,2009,Chicken-Other chicken-Pounds,0.978125788,
Red meat and chicken (retail weight): Per capita availability,2010,Chicken-Other chicken-Pounds,1.188170575,
Red meat and chicken (retail weight): Per capita availability,2011,Chicken-Other chicken-Pounds,1.175420059,
Red meat and chicken (retail weight): Per capita availability,2012,Chicken-Other chicken-Pounds,1.1559765,
Red meat and chicken (retail weight): Per capita availability,2013,Chicken-Other chicken-Pounds,1.069631935,
Red meat and chicken (retail weight): Per capita availability,2014,Chicken-Other chicken-Pounds,1.088424341,
Red meat and chicken (retail weight): Per capita availability,2015,Chicken-Other chicken-Pounds,1.014746291,
Red meat and chicken (retail weight): Per capita availability,2016,Chicken-Other chicken-Pounds,1.106885807,
Red meat and chicken (retail weight): Per capita availability,2017,Chicken-Other chicken-Pounds,1.173704989,
Red meat and chicken (retail weight): Per capita availability,2018,Chicken-Other chicken-Pounds,1.28856902,
Red meat and chicken (retail weight): Per capita availability,2019,Chicken-Other chicken-Pounds,1.25558848,
Red meat and chicken (retail weight): Per capita availability,1909,Chicken-Total-Pounds,15.48224681,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1910,Chicken-Total-Pounds,15.09899717,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1911,Chicken-Total-Pounds,15.01346975,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1912,Chicken-Total-Pounds,14.94838184,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1913,Chicken-Total-Pounds,14.06420102,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1914,Chicken-Total-Pounds,13.69253679,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1915,Chicken-Total-Pounds,13.735055,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1916,Chicken-Total-Pounds,14.82919772,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1917,Chicken-Total-Pounds,14.23995642,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1918,Chicken-Total-Pounds,13.83847132,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1919,Chicken-Total-Pounds,14.71162846,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1920,Chicken-Total-Pounds,15.14109355,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1921,Chicken-Total-Pounds,14.17942494,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1922,Chicken-Total-Pounds,14.83220955,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1923,Chicken-Total-Pounds,14.71076774,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1924,Chicken-Total-Pounds,15.80207502,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1925,Chicken-Total-Pounds,15.16069339,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1926,Chicken-Total-Pounds,14.81517981,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1927,Chicken-Total-Pounds,16.29217132,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1928,Chicken-Total-Pounds,14.59536525,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1929,Chicken-Total-Pounds,14.91808658,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1930,Chicken-Total-Pounds,15.25976609,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1931,Chicken-Total-Pounds,14.00956635,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1932,Chicken-Total-Pounds,13.59903268,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1933,Chicken-Total-Pounds,14.05044429,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1934,Chicken-Total-Pounds,14.17482805,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1935,Chicken-Total-Pounds,13.11081873,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1936,Chicken-Total-Pounds,14.59230088,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1937,Chicken-Total-Pounds,14.56986724,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1938,Chicken-Total-Pounds,16.10170762,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1939,Chicken-Total-Pounds,18.63413911,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1940,Chicken-Total-Pounds,23.32911605,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1941,Chicken-Total-Pounds,22.36320151,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1942,Chicken-Total-Pounds,22.0327597,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1943,Chicken-Total-Pounds,20.33397223,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1944,Chicken-Total-Pounds,18.33118244,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1945,Chicken-Total-Pounds,18.41356875,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1946,Chicken-Total-Pounds,19.69997587,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1947,Chicken-Total-Pounds,20.84596925,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1948,Chicken-Total-Pounds,21.91370627,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1949,Chicken-Total-Pounds,22.22944302,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1950,Chicken-Total-Pounds,22.01610629,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1951,Chicken-Total-Pounds,22.87688357,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1952,Chicken-Total-Pounds,21.4248979,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1953,Chicken-Total-Pounds,24.49159142,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1954,Chicken-Total-Pounds,25.54970398,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1955,Chicken-Total-Pounds,28.13811796,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1956,Chicken-Total-Pounds,28.84121238,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1957,Chicken-Total-Pounds,27.99010356,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1958,Chicken-Total-Pounds,29.99602593,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1959,Chicken-Total-Pounds,30.015332,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1960,Chicken-Total-Pounds,30.70671415,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1961,Chicken-Total-Pounds,31.09089109,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1962,Chicken-Total-Pounds,33.39114682,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1963,Chicken-Total-Pounds,35.78600309,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1964,Chicken-Total-Pounds,36.65976124,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1965,Chicken-Total-Pounds,36.86497774,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1966,Chicken-Total-Pounds,35.78600309,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1967,Chicken-Total-Pounds,36.65976124,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1968,Chicken-Total-Pounds,36.86497774,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1969,Chicken-Total-Pounds,38.51063137,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1970,Chicken-Total-Pounds,40.12499864,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1971,Chicken-Total-Pounds,40.11442148,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1972,Chicken-Total-Pounds,41.53597399,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1973,Chicken-Total-Pounds,39.74648552,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1974,Chicken-Total-Pounds,39.6242861,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1975,Chicken-Total-Pounds,38.82938571,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1976,Chicken-Total-Pounds,41.90302456,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1977,Chicken-Total-Pounds,42.71032397,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1978,Chicken-Total-Pounds,44.81272341,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1979,Chicken-Total-Pounds,47.64129017,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1980,Chicken-Total-Pounds,47.3619683,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1981,Chicken-Total-Pounds,48.81618912,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1982,Chicken-Total-Pounds,49.04746101,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1983,Chicken-Total-Pounds,49.2427969,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1984,Chicken-Total-Pounds,50.94238066,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1985,Chicken-Total-Pounds,52.52683435,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1986,Chicken-Total-Pounds,53.70196934,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1987,Chicken-Total-Pounds,56.80376104,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1988,Chicken-Total-Pounds,56.89854719,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1989,Chicken-Total-Pounds,58.0583646,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1990,Chicken-Total-Pounds,60.99939574,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1991,Chicken-Total-Pounds,63.29948209,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1992,Chicken-Total-Pounds,66.85757404,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1993,Chicken-Total-Pounds,69.17140228,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1994,Chicken-Total-Pounds,69.88919614,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1995,Chicken-Total-Pounds,69.08825044,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1996,Chicken-Total-Pounds,69.64122096,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1997,Chicken-Total-Pounds,71.43863145,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1998,Chicken-Total-Pounds,72.00450759,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,1999,Chicken-Total-Pounds,76.52023485,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2000,Chicken-Total-Pounds,77.53210889,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2001,Chicken-Total-Pounds,77.20308466,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2002,Chicken-Total-Pounds,81.22657624,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2003,Chicken-Total-Pounds,82.34009792,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2004,Chicken-Total-Pounds,84.77220944,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2005,Chicken-Total-Pounds,86.55398474,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2006,Chicken-Total-Pounds,87.04659503,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2007,Chicken-Total-Pounds,85.61010751,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2008,Chicken-Total-Pounds,83.97858844,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2009,Chicken-Total-Pounds,80.15090081,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2010,Chicken-Total-Pounds,82.96328845,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2011,Chicken-Total-Pounds,83.47165525,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2012,Chicken-Total-Pounds,81.01846641,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2013,Chicken-Total-Pounds,82.48802494,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2014,Chicken-Total-Pounds,84.05403388,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2015,Chicken-Total-Pounds,89.48979352,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2016,Chicken-Total-Pounds,90.30852831,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2017,Chicken-Total-Pounds,91.59670531,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2018,Chicken-Total-Pounds,93.19827191,Computed from unrounded data.
Red meat and chicken (retail weight): Per capita availability,2019,Chicken-Total-Pounds,95.80796471,Computed from unrounded data.
"Red meat, poultry, and fish (boneless weight): Per capita availability",1909,"U.S. population, July 1-Millions",90.49,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1910,"U.S. population, July 1-Millions",92.407,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1911,"U.S. population, July 1-Millions",93.863,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1912,"U.S. population, July 1-Millions",95.335,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1913,"U.S. population, July 1-Millions",97.225,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1914,"U.S. population, July 1-Millions",99.111,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1915,"U.S. population, July 1-Millions",100.546,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1916,"U.S. population, July 1-Millions",101.961,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1917,"U.S. population, July 1-Millions",103.414,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1918,"U.S. population, July 1-Millions",104.55,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1919,"U.S. population, July 1-Millions",105.063,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1920,"U.S. population, July 1-Millions",106.461,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1921,"U.S. population, July 1-Millions",108.538,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1922,"U.S. population, July 1-Millions",110.049,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1923,"U.S. population, July 1-Millions",111.947,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1924,"U.S. population, July 1-Millions",114.109,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1925,"U.S. population, July 1-Millions",115.829,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1926,"U.S. population, July 1-Millions",117.397,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1927,"U.S. population, July 1-Millions",119.035,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1928,"U.S. population, July 1-Millions",120.509,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1929,"U.S. population, July 1-Millions",121.767,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1930,"U.S. population, July 1-Millions",123.188,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1931,"U.S. population, July 1-Millions",124.149,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1932,"U.S. population, July 1-Millions",124.949,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1933,"U.S. population, July 1-Millions",125.69,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1934,"U.S. population, July 1-Millions",126.485,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1935,"U.S. population, July 1-Millions",127.362,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1936,"U.S. population, July 1-Millions",128.181,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1937,"U.S. population, July 1-Millions",128.961,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1938,"U.S. population, July 1-Millions",129.969,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1939,"U.S. population, July 1-Millions",131.028,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1940,"U.S. population, July 1-Millions",132.122,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1941,"U.S. population, July 1-Millions",133.402,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1942,"U.S. population, July 1-Millions",134.86,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1943,"U.S. population, July 1-Millions",136.739,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1944,"U.S. population, July 1-Millions",138.397,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1945,"U.S. population, July 1-Millions",139.928,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1946,"U.S. population, July 1-Millions",141.389,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1947,"U.S. population, July 1-Millions",144.126,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1948,"U.S. population, July 1-Millions",146.631,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1949,"U.S. population, July 1-Millions",149.188,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1950,"U.S. population, July 1-Millions",151.684,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1951,"U.S. population, July 1-Millions",154.287,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1952,"U.S. population, July 1-Millions",156.954,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1953,"U.S. population, July 1-Millions",159.565,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1954,"U.S. population, July 1-Millions",162.391,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1955,"U.S. population, July 1-Millions",165.275,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1956,"U.S. population, July 1-Millions",168.221,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1957,"U.S. population, July 1-Millions",171.274,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1958,"U.S. population, July 1-Millions",174.141,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1959,"U.S. population, July 1-Millions",177.073,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1960,"U.S. population, July 1-Millions",180.671,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1961,"U.S. population, July 1-Millions",183.691,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1962,"U.S. population, July 1-Millions",186.538,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1963,"U.S. population, July 1-Millions",189.242,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1964,"U.S. population, July 1-Millions",191.889,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1965,"U.S. population, July 1-Millions",194.303,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1966,"U.S. population, July 1-Millions",196.56,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1967,"U.S. population, July 1-Millions",198.712,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1968,"U.S. population, July 1-Millions",200.706,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1969,"U.S. population, July 1-Millions",202.677,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1970,"U.S. population, July 1-Millions",205.052,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1971,"U.S. population, July 1-Millions",207.661,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1972,"U.S. population, July 1-Millions",209.896,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1973,"U.S. population, July 1-Millions",211.909,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1974,"U.S. population, July 1-Millions",213.854,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1975,"U.S. population, July 1-Millions",215.973,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1976,"U.S. population, July 1-Millions",218.035,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1977,"U.S. population, July 1-Millions",220.239,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1978,"U.S. population, July 1-Millions",222.585,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1979,"U.S. population, July 1-Millions",225.055,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1980,"U.S. population, July 1-Millions",227.726,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1981,"U.S. population, July 1-Millions",229.966,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1982,"U.S. population, July 1-Millions",232.188,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1983,"U.S. population, July 1-Millions",234.307,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1984,"U.S. population, July 1-Millions",236.348,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1985,"U.S. population, July 1-Millions",238.466,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1986,"U.S. population, July 1-Millions",240.651,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1987,"U.S. population, July 1-Millions",242.804,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1988,"U.S. population, July 1-Millions",245.021,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1989,"U.S. population, July 1-Millions",247.342,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1990,"U.S. population, July 1-Millions",250.132,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1991,"U.S. population, July 1-Millions",253.493,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1992,"U.S. population, July 1-Millions",256.894,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1993,"U.S. population, July 1-Millions",260.255,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1994,"U.S. population, July 1-Millions",263.436,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1995,"U.S. population, July 1-Millions",266.557,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1996,"U.S. population, July 1-Millions",269.667,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1997,"U.S. population, July 1-Millions",272.912,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1998,"U.S. population, July 1-Millions",276.115,
"Red meat, poultry, and fish (boneless weight): Per capita availability",1999,"U.S. population, July 1-Millions",279.295,
"Red meat, poultry, and fish (boneless weight): Per capita availability",2000,"U.S. population, July 1-Millions",282.385,
"Red meat, poultry, and fish (boneless weight): Per capita availability",2001,"U.S. population, July 1-Millions",285.309019,
