Commodity,Year,Attribute,Value,Notes
Tree nuts: Per capita availability,1979,Tree nuts-Walnuts-Pounds,0.429091885,
Tree nuts: Per capita availability,1980,Tree nuts-Walnuts-Pounds,0.500897183,
Tree nuts: Per capita availability,1981,Tree nuts-Walnuts-Pounds,0.523704364,
Tree nuts: Per capita availability,1982,Tree nuts-Walnuts-Pounds,0.473017961,
Tree nuts: Per capita availability,1983,Tree nuts-Walnuts-Pounds,0.520555065,
Tree nuts: Per capita availability,1984,Tree nuts-Walnuts-Pounds,0.482713845,
Tree nuts: Per capita availability,1985,Tree nuts-Walnuts-Pounds,0.485845302,
Tree nuts: Per capita availability,1986,Tree nuts-Walnuts-Pounds,0.492744038,
Tree nuts: Per capita availability,1987,Tree nuts-Walnuts-Pounds,0.467911759,
Tree nuts: Per capita availability,1988,Tree nuts-Walnuts-Pounds,0.505508415,
Tree nuts: Per capita availability,1989,Tree nuts-Walnuts-Pounds,0.454922506,
Tree nuts: Per capita availability,1990,Tree nuts-Walnuts-Pounds,0.457849442,
Tree nuts: Per capita availability,1991,Tree nuts-Walnuts-Pounds,0.457787689,
Tree nuts: Per capita availability,1992,Tree nuts-Walnuts-Pounds,0.468635736,
Tree nuts: Per capita availability,1993,Tree nuts-Walnuts-Pounds,0.379386584,
Tree nuts: Per capita availability,1994,Tree nuts-Walnuts-Pounds,0.446941443,
Tree nuts: Per capita availability,1995,Tree nuts-Walnuts-Pounds,0.387270847,
Tree nuts: Per capita availability,1996,Tree nuts-Walnuts-Pounds,0.326790944,
Tree nuts: Per capita availability,1997,Tree nuts-Walnuts-Pounds,0.366432817,
Tree nuts: Per capita availability,1998,Tree nuts-Walnuts-Pounds,0.380267908,
Tree nuts: Per capita availability,1999,Tree nuts-Walnuts-Pounds,0.511183012,
Tree nuts: Per capita availability,2000,Tree nuts-Walnuts-Pounds,0.442921608,
Tree nuts: Per capita availability,2001,Tree nuts-Walnuts-Pounds,0.421612144,
Tree nuts: Per capita availability,2002,Tree nuts-Walnuts-Pounds,0.529395665,
Tree nuts: Per capita availability,2003,Tree nuts-Walnuts-Pounds,0.50747156,
Tree nuts: Per capita availability,2004,Tree nuts-Walnuts-Pounds,0.530282924,
Tree nuts: Per capita availability,2005,Tree nuts-Walnuts-Pounds,0.420656901,
Tree nuts: Per capita availability,2006,Tree nuts-Walnuts-Pounds,0.542846281,
Tree nuts: Per capita availability,2007,Tree nuts-Walnuts-Pounds,0.477132656,
Tree nuts: Per capita availability,2008,Tree nuts-Walnuts-Pounds,0.477009671,
Tree nuts: Per capita availability,2009,Tree nuts-Walnuts-Pounds,0.555599082,
Tree nuts: Per capita availability,2010,Tree nuts-Walnuts-Pounds,0.451329535,
Tree nuts: Per capita availability,2011,Tree nuts-Walnuts-Pounds,0.422225209,
Tree nuts: Per capita availability,2012,Tree nuts-Walnuts-Pounds,0.4704643,
Tree nuts: Per capita availability,2013,Tree nuts-Walnuts-Pounds,0.468465695,
Tree nuts: Per capita availability,2014,Tree nuts-Walnuts-Pounds,0.412461092,
Tree nuts: Per capita availability,2015,Tree nuts-Walnuts-Pounds,0.397166015,
Tree nuts: Per capita availability,2016,Tree nuts-Walnuts-Pounds,0.569738506,
Tree nuts: Per capita availability,2017,Tree nuts-Walnuts-Pounds,0.502448931,
Tree nuts: Per capita availability,2018,Tree nuts-Walnuts-Pounds,0.542959602,
Tree nuts: Per capita availability,1965,Tree nuts-Macadamias-Pounds,0.01324894,
Tree nuts: Per capita availability,1966,Tree nuts-Macadamias-Pounds,0.013398862,
Tree nuts: Per capita availability,1967,Tree nuts-Macadamias-Pounds,0.012086823,
Tree nuts: Per capita availability,1968,Tree nuts-Macadamias-Pounds,0.015665038,
Tree nuts: Per capita availability,1969,Tree nuts-Macadamias-Pounds,0.014968279,
Tree nuts: Per capita availability,1970,Tree nuts-Macadamias-Pounds,0.029453315,
Tree nuts: Per capita availability,1971,Tree nuts-Macadamias-Pounds,0.031790834,
Tree nuts: Per capita availability,1972,Tree nuts-Macadamias-Pounds,0.028508321,
Tree nuts: Per capita availability,1973,Tree nuts-Macadamias-Pounds,0.026105805,
Tree nuts: Per capita availability,1974,Tree nuts-Macadamias-Pounds,0.034926131,
Tree nuts: Per capita availability,1975,Tree nuts-Macadamias-Pounds,0.038490506,
Tree nuts: Per capita availability,1976,Tree nuts-Macadamias-Pounds,0.039739087,
Tree nuts: Per capita availability,1977,Tree nuts-Macadamias-Pounds,0.040791426,
Tree nuts: Per capita availability,1978,Tree nuts-Macadamias-Pounds,0.04303478,
Tree nuts: Per capita availability,1979,Tree nuts-Macadamias-Pounds,0.054102419,
Tree nuts: Per capita availability,1980,Tree nuts-Macadamias-Pounds,0.066986134,
Tree nuts: Per capita availability,1981,Tree nuts-Macadamias-Pounds,0.066199208,
Tree nuts: Per capita availability,1982,Tree nuts-Macadamias-Pounds,0.074507352,
Tree nuts: Per capita availability,1983,Tree nuts-Macadamias-Pounds,0.07326187,
Tree nuts: Per capita availability,1984,Tree nuts-Macadamias-Pounds,0.077023217,
Tree nuts: Per capita availability,1985,Tree nuts-Macadamias-Pounds,0.086730002,
Tree nuts: Per capita availability,1986,Tree nuts-Macadamias-Pounds,0.090295362,
Tree nuts: Per capita availability,1987,Tree nuts-Macadamias-Pounds,0.086261332,
Tree nuts: Per capita availability,1988,Tree nuts-Macadamias-Pounds,0.089821134,
Tree nuts: Per capita availability,1989,Tree nuts-Macadamias-Pounds,0.105581315,
Tree nuts: Per capita availability,1990,Tree nuts-Macadamias-Pounds,0.108677801,
Tree nuts: Per capita availability,1991,Tree nuts-Macadamias-Pounds,0.094153637,
Tree nuts: Per capita availability,1992,Tree nuts-Macadamias-Pounds,0.0945743,
Tree nuts: Per capita availability,1993,Tree nuts-Macadamias-Pounds,0.095463902,
Tree nuts: Per capita availability,1994,Tree nuts-Macadamias-Pounds,0.102136816,
Tree nuts: Per capita availability,1995,Tree nuts-Macadamias-Pounds,0.099214508,
Tree nuts: Per capita availability,1996,Tree nuts-Macadamias-Pounds,0.104583388,
Tree nuts: Per capita availability,1997,Tree nuts-Macadamias-Pounds,0.116257227,
Tree nuts: Per capita availability,1998,Tree nuts-Macadamias-Pounds,0.12204279,
Tree nuts: Per capita availability,1999,Tree nuts-Macadamias-Pounds,0.124642555,
Tree nuts: Per capita availability,2000,Tree nuts-Macadamias-Pounds,0.11182998,
Tree nuts: Per capita availability,2001,Tree nuts-Macadamias-Pounds,0.119882933,
Tree nuts: Per capita availability,2002,Tree nuts-Macadamias-Pounds,0.106043594,
Tree nuts: Per capita availability,2003,Tree nuts-Macadamias-Pounds,0.124943133,
Tree nuts: Per capita availability,2004,Tree nuts-Macadamias-Pounds,0.153202211,
Tree nuts: Per capita availability,2005,Tree nuts-Macadamias-Pounds,0.130565462,
Tree nuts: Per capita availability,2006,Tree nuts-Macadamias-Pounds,0.131213334,
Tree nuts: Per capita availability,2007,Tree nuts-Macadamias-Pounds,0.10795814,
Tree nuts: Per capita availability,2008,Tree nuts-Macadamias-Pounds,0.109592651,
Tree nuts: Per capita availability,2009,Tree nuts-Macadamias-Pounds,0.100725708,
Tree nuts: Per capita availability,2010,Tree nuts-Macadamias-Pounds,0.109154744,
Tree nuts: Per capita availability,2011,Tree nuts-Macadamias-Pounds,0.119355106,
Tree nuts: Per capita availability,2012,Tree nuts-Macadamias-Pounds,0.105022059,
Tree nuts: Per capita availability,2013,Tree nuts-Macadamias-Pounds,0.100057993,
Tree nuts: Per capita availability,2014,Tree nuts-Macadamias-Pounds,0.107920187,
Tree nuts: Per capita availability,2015,Tree nuts-Macadamias-Pounds,0.111852305,
Tree nuts: Per capita availability,2016,Tree nuts-Macadamias-Pounds,0.072121806,
Tree nuts: Per capita availability,2017,Tree nuts-Macadamias-Pounds,0.103077059,
Tree nuts: Per capita availability,2018,Tree nuts-Macadamias-Pounds,0.11292451,
Tree nuts: Per capita availability,1965,Tree nuts-Pistachios-Pounds,,
Tree nuts: Per capita availability,1966,Tree nuts-Pistachios-Pounds,,
Tree nuts: Per capita availability,1967,Tree nuts-Pistachios-Pounds,,
Tree nuts: Per capita availability,1968,Tree nuts-Pistachios-Pounds,,
Tree nuts: Per capita availability,1969,Tree nuts-Pistachios-Pounds,,
Tree nuts: Per capita availability,1970,Tree nuts-Pistachios-Pounds,0.036736997,
Tree nuts: Per capita availability,1971,Tree nuts-Pistachios-Pounds,0.048449624,
Tree nuts: Per capita availability,1972,Tree nuts-Pistachios-Pounds,0.033624837,
Tree nuts: Per capita availability,1973,Tree nuts-Pistachios-Pounds,0.063668981,
Tree nuts: Per capita availability,1974,Tree nuts-Pistachios-Pounds,0.047303364,
Tree nuts: Per capita availability,1975,Tree nuts-Pistachios-Pounds,0.035241077,
Tree nuts: Per capita availability,1976,Tree nuts-Pistachios-Pounds,0.03579631,
Tree nuts: Per capita availability,1977,Tree nuts-Pistachios-Pounds,0.039456335,
Tree nuts: Per capita availability,1978,Tree nuts-Pistachios-Pounds,0.038572854,
Tree nuts: Per capita availability,1979,Tree nuts-Pistachios-Pounds,0.040823711,
Tree nuts: Per capita availability,1980,Tree nuts-Pistachios-Pounds,0.048010545,
Tree nuts: Per capita availability,1981,Tree nuts-Pistachios-Pounds,0.04061568,
Tree nuts: Per capita availability,1982,Tree nuts-Pistachios-Pounds,0.0520744,
Tree nuts: Per capita availability,1983,Tree nuts-Pistachios-Pounds,0.075374384,
Tree nuts: Per capita availability,1984,Tree nuts-Pistachios-Pounds,0.109408178,
Tree nuts: Per capita availability,1985,Tree nuts-Pistachios-Pounds,0.120555325,
Tree nuts: Per capita availability,1986,Tree nuts-Pistachios-Pounds,0.110734157,
Tree nuts: Per capita availability,1987,Tree nuts-Pistachios-Pounds,0.094272561,
Tree nuts: Per capita availability,1988,Tree nuts-Pistachios-Pounds,0.12195155,
Tree nuts: Per capita availability,1989,Tree nuts-Pistachios-Pounds,0.079143042,
Tree nuts: Per capita availability,1990,Tree nuts-Pistachios-Pounds,0.110187852,
Tree nuts: Per capita availability,1991,Tree nuts-Pistachios-Pounds,0.083783606,
Tree nuts: Per capita availability,1992,Tree nuts-Pistachios-Pounds,0.103721175,
Tree nuts: Per capita availability,1993,Tree nuts-Pistachios-Pounds,0.128583657,
Tree nuts: Per capita availability,1994,Tree nuts-Pistachios-Pounds,0.135744435,
Tree nuts: Per capita availability,1995,Tree nuts-Pistachios-Pounds,0.118534162,
Tree nuts: Per capita availability,1996,Tree nuts-Pistachios-Pounds,0.082910927,
Tree nuts: Per capita availability,1997,Tree nuts-Pistachios-Pounds,0.136896697,
Tree nuts: Per capita availability,1998,Tree nuts-Pistachios-Pounds,0.150905602,
Tree nuts: Per capita availability,1999,Tree nuts-Pistachios-Pounds,0.177754505,
Tree nuts: Per capita availability,2000,Tree nuts-Pistachios-Pounds,0.212034464,
Tree nuts: Per capita availability,2001,Tree nuts-Pistachios-Pounds,0.202259414,
Tree nuts: Per capita availability,2002,Tree nuts-Pistachios-Pounds,0.216441991,
Tree nuts: Per capita availability,2003,Tree nuts-Pistachios-Pounds,0.19123178,
Tree nuts: Per capita availability,2004,Tree nuts-Pistachios-Pounds,0.264849663,
Tree nuts: Per capita availability,2005,Tree nuts-Pistachios-Pounds,0.155142538,
Tree nuts: Per capita availability,2006,Tree nuts-Pistachios-Pounds,0.1708227,
Tree nuts: Per capita availability,2007,Tree nuts-Pistachios-Pounds,0.228799517,
Tree nuts: Per capita availability,2008,Tree nuts-Pistachios-Pounds,0.101869343,
Tree nuts: Per capita availability,2009,Tree nuts-Pistachios-Pounds,0.178298339,
Tree nuts: Per capita availability,2010,Tree nuts-Pistachios-Pounds,0.173332959,
Tree nuts: Per capita availability,2011,Tree nuts-Pistachios-Pounds,0.248507868,
Tree nuts: Per capita availability,2012,Tree nuts-Pistachios-Pounds,0.267678971,
Tree nuts: Per capita availability,2013,Tree nuts-Pistachios-Pounds,0.179735237,
Tree nuts: Per capita availability,2014,Tree nuts-Pistachios-Pounds,0.211464654,
Tree nuts: Per capita availability,2015,Tree nuts-Pistachios-Pounds,0.2288319,
Tree nuts: Per capita availability,2016,Tree nuts-Pistachios-Pounds,0.435184262,
Tree nuts: Per capita availability,2017,Tree nuts-Pistachios-Pounds,0.421738084,
Tree nuts: Per capita availability,2018,Tree nuts-Pistachios-Pounds,0.489097118,
Tree nuts: Per capita availability,1965,Tree nuts-Other-Pounds,0.559405454,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1966,Tree nuts-Other-Pounds,0.536670434,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1967,Tree nuts-Other-Pounds,0.592355464,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1968,Tree nuts-Other-Pounds,0.670643818,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1969,Tree nuts-Other-Pounds,0.577963918,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1970,Tree nuts-Other-Pounds,0.563510245,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1971,Tree nuts-Other-Pounds,0.566228822,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1972,Tree nuts-Other-Pounds,0.679480368,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1973,Tree nuts-Other-Pounds,0.506988648,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1974,Tree nuts-Other-Pounds,0.404861646,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1975,Tree nuts-Other-Pounds,0.572397653,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1976,Tree nuts-Other-Pounds,0.519859969,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1977,Tree nuts-Other-Pounds,0.287208172,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1978,Tree nuts-Other-Pounds,0.420675736,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1979,Tree nuts-Other-Pounds,0.385902218,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1980,Tree nuts-Other-Pounds,0.324750167,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1981,Tree nuts-Other-Pounds,0.331139134,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1982,Tree nuts-Other-Pounds,0.463191684,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1983,Tree nuts-Other-Pounds,0.521811059,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1984,Tree nuts-Other-Pounds,0.473182233,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1985,Tree nuts-Other-Pounds,0.451387134,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1986,Tree nuts-Other-Pounds,0.470451264,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1987,Tree nuts-Other-Pounds,0.415407967,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1988,Tree nuts-Other-Pounds,0.401514872,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1989,Tree nuts-Other-Pounds,0.516594121,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1990,Tree nuts-Other-Pounds,0.507199863,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1991,Tree nuts-Other-Pounds,0.440415013,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1992,Tree nuts-Other-Pounds,0.58141124,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1993,Tree nuts-Other-Pounds,0.557856407,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1994,Tree nuts-Other-Pounds,0.500331794,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1995,Tree nuts-Other-Pounds,0.421684377,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1996,Tree nuts-Other-Pounds,0.51917599,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1997,Tree nuts-Other-Pounds,0.534044587,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1998,Tree nuts-Other-Pounds,0.523047057,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1999,Tree nuts-Other-Pounds,0.531975975,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2000,Tree nuts-Other-Pounds,0.479834792,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2001,Tree nuts-Other-Pounds,0.741722143,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2002,Tree nuts-Other-Pounds,0.836417434,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2003,Tree nuts-Other-Pounds,1.022656874,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2004,Tree nuts-Other-Pounds,1.094222816,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2005,Tree nuts-Other-Pounds,0.886128397,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2006,Tree nuts-Other-Pounds,0.969079967,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2007,Tree nuts-Other-Pounds,1.077507712,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2008,Tree nuts-Other-Pounds,0.960974846,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2009,Tree nuts-Other-Pounds,1.011530266,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2010,Tree nuts-Other-Pounds,0.940897934,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2011,Tree nuts-Other-Pounds,0.783212848,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2012,Tree nuts-Other-Pounds,0.857332701,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2013,Tree nuts-Other-Pounds,0.929733758,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2014,Tree nuts-Other-Pounds,1.072982375,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2015,Tree nuts-Other-Pounds,1.065799251,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2016,Tree nuts-Other-Pounds,1.141329562,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2017,Tree nuts-Other-Pounds,1.176045979,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,2018,Tree nuts-Other-Pounds,1.091136086,"Includes Brazil nuts, pignolas, chestnuts, cashews, and miscellaneous tree nuts."
Tree nuts: Per capita availability,1965,Tree nuts-Total-Pounds,1.787468366,Computed from unrounded data.
Tree nuts: Per capita availability,1966,Tree nuts-Total-Pounds,1.718736416,Computed from unrounded data.
Tree nuts: Per capita availability,1967,Tree nuts-Total-Pounds,1.731854594,Computed from unrounded data.
Tree nuts: Per capita availability,1968,Tree nuts-Total-Pounds,1.796975096,Computed from unrounded data.
Tree nuts: Per capita availability,1969,Tree nuts-Total-Pounds,1.723840206,Computed from unrounded data.
Tree nuts: Per capita availability,1970,Tree nuts-Total-Pounds,1.780030955,Computed from unrounded data.
Tree nuts: Per capita availability,1971,Tree nuts-Total-Pounds,1.931844315,Computed from unrounded data.
Tree nuts: Per capita availability,1972,Tree nuts-Total-Pounds,1.997968012,Computed from unrounded data.
Tree nuts: Per capita availability,1973,Tree nuts-Total-Pounds,1.788539216,Computed from unrounded data.
Tree nuts: Per capita availability,1974,Tree nuts-Total-Pounds,1.611133989,Computed from unrounded data.
Tree nuts: Per capita availability,1975,Tree nuts-Total-Pounds,1.979907695,Computed from unrounded data.
Tree nuts: Per capita availability,1976,Tree nuts-Total-Pounds,1.946166094,Computed from unrounded data.
Tree nuts: Per capita availability,1977,Tree nuts-Total-Pounds,1.749226758,Computed from unrounded data.
Tree nuts: Per capita availability,1978,Tree nuts-Total-Pounds,1.747509581,Computed from unrounded data.
Tree nuts: Per capita availability,1979,Tree nuts-Total-Pounds,1.790175091,Computed from unrounded data.
Tree nuts: Per capita availability,1980,Tree nuts-Total-Pounds,1.843112969,Computed from unrounded data.
Tree nuts: Per capita availability,1981,Tree nuts-Total-Pounds,1.969035473,Computed from unrounded data.
Tree nuts: Per capita availability,1982,Tree nuts-Total-Pounds,2.215671828,Computed from unrounded data.
Tree nuts: Per capita availability,1983,Tree nuts-Total-Pounds,2.308663816,Computed from unrounded data.
Tree nuts: Per capita availability,1984,Tree nuts-Total-Pounds,2.428456776,Computed from unrounded data.
Tree nuts: Per capita availability,1985,Tree nuts-Total-Pounds,2.509129214,Computed from unrounded data.
Tree nuts: Per capita availability,1986,Tree nuts-Total-Pounds,2.2736911,Computed from unrounded data.
Tree nuts: Per capita availability,1987,Tree nuts-Total-Pounds,2.258838276,Computed from unrounded data.
Tree nuts: Per capita availability,1988,Tree nuts-Total-Pounds,2.466698547,Computed from unrounded data.
Tree nuts: Per capita availability,1989,Tree nuts-Total-Pounds,2.291060437,Computed from unrounded data.
Tree nuts: Per capita availability,1990,Tree nuts-Total-Pounds,2.477744124,Computed from unrounded data.
Tree nuts: Per capita availability,1991,Tree nuts-Total-Pounds,2.200330158,Computed from unrounded data.
Tree nuts: Per capita availability,1992,Tree nuts-Total-Pounds,2.324682493,Computed from unrounded data.
Tree nuts: Per capita availability,1993,Tree nuts-Total-Pounds,2.390563833,Computed from unrounded data.
Tree nuts: Per capita availability,1994,Tree nuts-Total-Pounds,2.172163187,Computed from unrounded data.
Tree nuts: Per capita availability,1995,Tree nuts-Total-Pounds,2.120885911,Computed from unrounded data.
Tree nuts: Per capita availability,1996,Tree nuts-Total-Pounds,2.125567765,Computed from unrounded data.
Tree nuts: Per capita availability,1997,Tree nuts-Total-Pounds,2.24836955,Computed from unrounded data.
Tree nuts: Per capita availability,1998,Tree nuts-Total-Pounds,2.310485822,Computed from unrounded data.
Tree nuts: Per capita availability,1999,Tree nuts-Total-Pounds,2.8396331,Computed from unrounded data.
Tree nuts: Per capita availability,2000,Tree nuts-Total-Pounds,2.61148771,Computed from unrounded data.
Tree nuts: Per capita availability,2001,Tree nuts-Total-Pounds,2.883340787,Computed from unrounded data.
Tree nuts: Per capita availability,2002,Tree nuts-Total-Pounds,3.350002743,Computed from unrounded data.
Tree nuts: Per capita availability,2003,Tree nuts-Total-Pounds,3.522668884,Computed from unrounded data.
Tree nuts: Per capita availability,2004,Tree nuts-Total-Pounds,3.532229327,Computed from unrounded data.
Tree nuts: Per capita availability,2005,Tree nuts-Total-Pounds,2.689092743,Computed from unrounded data.
Tree nuts: Per capita availability,2006,Tree nuts-Total-Pounds,3.362541849,Computed from unrounded data.
Tree nuts: Per capita availability,2007,Tree nuts-Total-Pounds,3.610022921,Computed from unrounded data.
Tree nuts: Per capita availability,2008,Tree nuts-Total-Pounds,3.589856504,Computed from unrounded data.
Tree nuts: Per capita availability,2009,Tree nuts-Total-Pounds,3.776346001,Computed from unrounded data.
Tree nuts: Per capita availability,2010,Tree nuts-Total-Pounds,3.872463696,Computed from unrounded data.
Tree nuts: Per capita availability,2011,Tree nuts-Total-Pounds,3.815952794,Computed from unrounded data.
Tree nuts: Per capita availability,2012,Tree nuts-Total-Pounds,4.203951274,Computed from unrounded data.
Tree nuts: Per capita availability,2013,Tree nuts-Total-Pounds,4.027768759,Computed from unrounded data.
Tree nuts: Per capita availability,2014,Tree nuts-Total-Pounds,4.095739952,Computed from unrounded data.
Tree nuts: Per capita availability,2015,Tree nuts-Total-Pounds,4.090781194,Computed from unrounded data.
Tree nuts: Per capita availability,2016,Tree nuts-Total-Pounds,4.879816919,Computed from unrounded data.
Tree nuts: Per capita availability,2017,Tree nuts-Total-Pounds,5.06412472,Computed from unrounded data.
Tree nuts: Per capita availability,2018,Tree nuts-Total-Pounds,5.238365406,Computed from unrounded data.
Tree nuts: Per capita availability,1965,Coconut (desiccated)-Pounds,,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1966,Coconut (desiccated)-Pounds,0.56,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1967,Coconut (desiccated)-Pounds,0.56,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1968,Coconut (desiccated)-Pounds,0.75,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1969,Coconut (desiccated)-Pounds,0.47,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1970,Coconut (desiccated)-Pounds,0.47,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1971,Coconut (desiccated)-Pounds,0.52,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1972,Coconut (desiccated)-Pounds,0.56,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1973,Coconut (desiccated)-Pounds,0.48,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1974,Coconut (desiccated)-Pounds,0.44,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1975,Coconut (desiccated)-Pounds,0.44,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1976,Coconut (desiccated)-Pounds,0.45,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
Tree nuts: Per capita availability,1977,Coconut (desiccated)-Pounds,0.44,"Calendar year for coconut. Grated, dried, and unsweetened coconut."
